Week,Agent_ID,Strategy,Risk_Tolerance,Memory_Length,Decision,Actual_Attendance
32,1,Average,66,2,Go,69
32,2,Optimist,71,3,Stay,69
32,3,Pessimist,72,3,Go,69
32,4,Pessimist,63,3,Stay,69
32,5,Average,62,2,Go,69
32,6,Average,61,2,Go,69
32,7,Optimist,66,3,Stay,69
32,8,Average,60,2,Go,69
32,9,Pessimist,66,3,Go,69
32,10,Optimist,68,3,Stay,69
32,11,Pessimist,73,3,Go,69
32,12,Pessimist,65,3,Go,69
32,13,Pessimist,64,3,Stay,69
32,14,Average,74,2,Go,69
32,15,Pessimist,69,3,Go,69
32,16,Optimist,67,3,Stay,69
32,17,Average,63,2,Go,69
32,18,Optimist,63,3,Go,69
32,19,Average,68,2,Go,69
32,20,Pessimist,63,3,Stay,69
32,21,Pessimist,68,3,Go,69
32,22,Average,64,2,Go,69
32,23,Average,73,2,Go,69
32,24,Pessimist,75,3,Go,69
32,25,Pessimist,67,3,Go,69
32,26,Optimist,75,3,Stay,69
32,27,Optimist,67,3,Stay,69
32,28,Pessimist,61,3,Stay,69
32,29,Average,74,2,Go,69
32,30,Pessimist,63,3,Stay,69
32,31,Pessimist,66,3,Go,69
32,32,Average,64,2,Go,69
32,33,Average,73,2,Go,69
32,34,Average,69,2,Go,69
32,35,Average,61,2,Go,69
32,36,Average,71,2,Go,69
32,37,Optimist,70,3,Stay,69
32,38,Optimist,65,3,Stay,69
32,39,Optimist,72,3,Stay,69
32,40,Average,60,2,Go,69
32,41,Pessimist,67,3,Go,69
32,42,Optimist,67,3,Stay,69
32,43,Average,62,2,Go,69
32,44,Pessimist,74,3,Go,69
32,45,Pessimist,72,3,Go,69
32,46,Optimist,68,3,Stay,69
32,47,Pessimist,66,3,Go,69
32,48,Average,75,2,Go,69
32,49,Average,73,2,Go,69
32,50,Average,73,2,Go,69
32,51,Pessimist,73,3,Go,69
32,52,Average,72,2,Go,69
32,53,Average,61,2,Go,69
32,54,Pessimist,63,3,Stay,69
32,55,Optimist,70,3,Stay,69
32,56,Optimist,60,3,Go,69
32,57,Optimist,66,3,Stay,69
32,58,Average,61,2,Go,69
32,59,Average,60,2,Go,69
32,60,Average,70,2,Go,69
32,61,Average,72,2,Go,69
32,62,Pessimist,68,3,Go,69
32,63,Optimist,61,3,Go,69
32,64,Average,66,2,Go,69
32,65,Pessimist,71,3,Go,69
32,66,Pessimist,62,3,Stay,69
32,67,Optimist,60,3,Go,69
32,68,Optimist,61,3,Go,69
32,69,Average,66,2,Go,69
32,70,Optimist,71,3,Stay,69
32,71,Average,72,2,Go,69
32,72,Optimist,69,3,Stay,69
32,73,Optimist,74,3,Stay,69
32,74,Average,72,2,Go,69
32,75,Average,70,2,Go,69
32,76,Optimist,62,3,Go,69
32,77,Optimist,63,3,Go,69
32,78,Pessimist,74,3,Go,69
32,79,Average,73,2,Go,69
32,80,Pessimist,60,3,Stay,69
32,81,Average,62,2,Go,69
32,82,Optimist,68,3,Stay,69
32,83,Optimist,60,3,Go,69
32,84,Average,60,2,Go,69
32,85,Average,66,2,Go,69
32,86,Average,71,2,Go,69
32,87,Optimist,75,3,Stay,69
32,88,Optimist,68,3,Stay,69
32,89,Optimist,68,3,Stay,69
32,90,Pessimist,67,3,Go,69
32,91,Pessimist,72,3,Go,69
32,92,Average,72,2,Go,69
32,93,Pessimist,63,3,Stay,69
32,94,Pessimist,63,3,Stay,69
32,95,Average,69,2,Go,69
32,96,Pessimist,71,3,Go,69
32,97,Average,65,2,Go,69
32,98,Average,64,2,Go,69
32,99,Pessimist,62,3,Stay,69
33,0,Average,61,2,Stay,28
33,1,Average,66,2,Stay,28
33,2,Optimist,71,3,Stay,28
33,3,Pessimist,72,3,Go,28
33,4,Pessimist,63,3,Stay,28
33,5,Average,62,2,Stay,28
33,6,Average,61,2,Stay,28
33,7,Optimist,66,3,Stay,28
33,8,Average,60,2,Stay,28
33,9,Pessimist,66,3,Go,28
33,10,Optimist,68,3,Stay,28
33,11,Pessimist,73,3,Go,28
33,12,Pessimist,65,3,Go,28
33,13,Pessimist,64,3,Stay,28
33,14,Average,74,2,Stay,28
33,15,Pessimist,69,3,Go,28
33,16,Optimist,67,3,Stay,28
33,17,Average,63,2,Stay,28
33,18,Optimist,63,3,Go,28
33,19,Average,68,2,Stay,28
33,20,Pessimist,63,3,Stay,28
33,21,Pessimist,68,3,Go,28
33,22,Average,64,2,Stay,28
33,23,Average,73,2,Stay,28
33,24,Pessimist,75,3,Go,28
33,25,Pessimist,67,3,Go,28
33,26,Optimist,75,3,Stay,28
33,27,Optimist,67,3,Stay,28
33,28,Pessimist,61,3,Stay,28
33,29,Average,74,2,Stay,28
33,30,Pessimist,63,3,Stay,28
33,31,Pessimist,66,3,Go,28
33,32,Average,64,2,Stay,28
33,33,Average,73,2,Stay,28
33,34,Average,69,2,Stay,28
33,35,Average,61,2,Stay,28
33,36,Average,71,2,Stay,28
33,37,Optimist,70,3,Stay,28
33,38,Optimist,65,3,Stay,28
33,39,Optimist,72,3,Stay,28
33,40,Average,60,2,Stay,28
33,41,Pessimist,67,3,Go,28
33,42,Optimist,67,3,Stay,28
33,43,Average,62,2,Stay,28
33,44,Pessimist,74,3,Go,28
33,45,Pessimist,72,3,Go,28
33,46,Optimist,68,3,Stay,28
33,47,Pessimist,66,3,Go,28
33,48,Average,75,2,Stay,28
33,49,Average,73,2,Stay,28
33,50,Average,73,2,Stay,28
33,51,Pessimist,73,3,Go,28
33,52,Average,72,2,Stay,28
33,53,Average,61,2,Stay,28
33,54,Pessimist,63,3,Stay,28
33,55,Optimist,70,3,Stay,28
33,56,Optimist,60,3,Go,28
33,57,Optimist,66,3,Stay,28
33,58,Average,61,2,Stay,28
33,59,Average,60,2,Stay,28
33,60,Average,70,2,Stay,28
33,61,Average,72,2,Stay,28
33,62,Pessimist,68,3,Go,28
33,63,Optimist,61,3,Go,28
33,64,Average,66,2,Stay,28
33,65,Pessimist,71,3,Go,28
33,66,Pessimist,62,3,Stay,28
33,67,Optimist,60,3,Go,28
33,68,Optimist,61,3,Go,28
33,69,Average,66,2,Stay,28
33,70,Optimist,71,3,Stay,28
33,71,Average,72,2,Stay,28
33,72,Optimist,69,3,Stay,28
33,73,Optimist,74,3,Stay,28
33,74,Average,72,2,Stay,28
33,75,Average,70,2,Stay,28
33,76,Optimist,62,3,Go,28
33,77,Optimist,63,3,Go,28
33,78,Pessimist,74,3,Go,28
33,79,Average,73,2,Stay,28
33,80,Pessimist,60,3,Stay,28
33,81,Average,62,2,Stay,28
33,82,Optimist,68,3,Stay,28
33,83,Optimist,60,3,Go,28
33,84,Average,60,2,Stay,28
33,85,Average,66,2,Stay,28
33,86,Average,71,2,Stay,28
33,87,Optimist,75,3,Stay,28
33,88,Optimist,68,3,Stay,28
33,89,Optimist,68,3,Stay,28
33,90,Pessimist,67,3,Go,28
33,91,Pessimist,72,3,Go,28
33,92,Average,72,2,Stay,28
33,93,Pessimist,63,3,Stay,28
33,94,Pessimist,63,3,Stay,28
33,95,Average,69,2,Stay,28
33,96,Pessimist,71,3,Go,28
33,97,Average,65,2,Stay,28
33,98,Average,64,2,Stay,28
33,99,Pessimist,62,3,Stay,28
34,0,Average,61,2,Go,69
34,1,Average,66,2,Go,69
34,2,Optimist,71,3,Stay,69
34,3,Pessimist,72,3,Go,69
34,4,Pessimist,63,3,Stay,69
34,5,Average,62,2,Go,69
34,6,Average,61,2,Go,69
34,7,Optimist,66,3,Stay,69
34,8,Average,60,2,Go,69
34,9,Pessimist,66,3,Go,69
34,10,Optimist,68,3,Stay,69
34,11,Pessimist,73,3,Go,69
34,12,Pessimist,65,3,Go,69
34,13,Pessimist,64,3,Stay,69
34,14,Average,74,2,Go,69
34,15,Pessimist,69,3,Go,69
34,16,Optimist,67,3,Stay,69
34,17,Average,63,2,Go,69
34,18,Optimist,63,3,Go,69
34,19,Average,68,2,Go,69
34,20,Pessimist,63,3,Stay,69
34,21,Pessimist,68,3,Go,69
34,22,Average,64,2,Go,69
34,23,Average,73,2,Go,69
34,24,Pessimist,75,3,Go,69
34,25,Pessimist,67,3,Go,69
34,26,Optimist,75,3,Stay,69
34,27,Optimist,67,3,Stay,69
34,28,Pessimist,61,3,Stay,69
34,29,Average,74,2,Go,69
34,30,Pessimist,63,3,Stay,69
34,31,Pessimist,66,3,Go,69
34,32,Average,64,2,Go,69
34,33,Average,73,2,Go,69
34,34,Average,69,2,Go,69
34,35,Average,61,2,Go,69
34,36,Average,71,2,Go,69
34,37,Optimist,70,3,Stay,69
34,38,Optimist,65,3,Stay,69
34,39,Optimist,72,3,Stay,69
34,40,Average,60,2,Go,69
34,41,Pessimist,67,3,Go,69
34,42,Optimist,67,3,Stay,69
34,43,Average,62,2,Go,69
34,44,Pessimist,74,3,Go,69
34,45,Pessimist,72,3,Go,69
34,46,Optimist,68,3,Stay,69
34,47,Pessimist,66,3,Go,69
34,48,Average,75,2,Go,69
34,49,Average,73,2,Go,69
34,50,Average,73,2,Go,69
34,51,Pessimist,73,3,Go,69
34,52,Average,72,2,Go,69
34,53,Average,61,2,Go,69
34,54,Pessimist,63,3,Stay,69
34,55,Optimist,70,3,Stay,69
34,56,Optimist,60,3,Go,69
34,57,Optimist,66,3,Stay,69
34,58,Average,61,2,Go,69
34,59,Average,60,2,Go,69
34,60,Average,70,2,Go,69
34,61,Average,72,2,Go,69
34,62,Pessimist,68,3,Go,69
34,63,Optimist,61,3,Go,69
34,64,Average,66,2,Go,69
34,65,Pessimist,71,3,Go,69
34,66,Pessimist,62,3,Stay,69
34,67,Optimist,60,3,Go,69
34,68,Optimist,61,3,Go,69
34,69,Average,66,2,Go,69
34,70,Optimist,71,3,Stay,69
34,71,Average,72,2,Go,69
34,72,Optimist,69,3,Stay,69
34,73,Optimist,74,3,Stay,69
34,74,Average,72,2,Go,69
34,75,Average,70,2,Go,69
34,76,Optimist,62,3,Go,69
34,77,Optimist,63,3,Go,69
34,78,Pessimist,74,3,Go,69
34,79,Average,73,2,Go,69
34,80,Pessimist,60,3,Stay,69
34,81,Average,62,2,Go,69
34,82,Optimist,68,3,Stay,69
34,83,Optimist,60,3,Go,69
34,84,Average,60,2,Go,69
34,85,Average,66,2,Go,69
34,86,Average,71,2,Go,69
34,87,Optimist,75,3,Stay,69
34,88,Optimist,68,3,Stay,69
34,89,Optimist,68,3,Stay,69
34,90,Pessimist,67,3,Go,69
34,91,Pessimist,72,3,Go,69
34,92,Average,72,2,Go,69
34,93,Pessimist,63,3,Stay,69
34,94,Pessimist,63,3,Stay,69
34,95,Average,69,2,Go,69
34,96,Pessimist,71,3,Go,69
34,97,Average,65,2,Go,69
34,98,Average,64,2,Go,69
34,99,Pessimist,62,3,Stay,69
35,0,Average,61,2,Go,69
35,1,Average,66,2,Go,69
35,2,Optimist,71,3,Stay,69
35,3,Pessimist,72,3,Go,69
35,4,Pessimist,63,3,Stay,69
35,5,Average,62,2,Go,69
35,6,Average,61,2,Go,69
35,7,Optimist,66,3,Stay,69
35,8,Average,60,2,Go,69
35,9,Pessimist,66,3,Go,69
35,10,Optimist,68,3,Stay,69
35,11,Pessimist,73,3,Go,69
35,12,Pessimist,65,3,Go,69
35,13,Pessimist,64,3,Stay,69
35,14,Average,74,2,Go,69
35,15,Pessimist,69,3,Go,69
35,16,Optimist,67,3,Stay,69
35,17,Average,63,2,Go,69
35,18,Optimist,63,3,Go,69
35,19,Average,68,2,Go,69
35,20,Pessimist,63,3,Stay,69
35,21,Pessimist,68,3,Go,69
35,22,Average,64,2,Go,69
35,23,Average,73,2,Go,69
35,24,Pessimist,75,3,Go,69
35,25,Pessimist,67,3,Go,69
35,26,Optimist,75,3,Stay,69
35,27,Optimist,67,3,Stay,69
35,28,Pessimist,61,3,Stay,69
35,29,Average,74,2,Go,69
35,30,Pessimist,63,3,Stay,69
35,31,Pessimist,66,3,Go,69
35,32,Average,64,2,Go,69
35,33,Average,73,2,Go,69
35,34,Average,69,2,Go,69
35,35,Average,61,2,Go,69
35,36,Average,71,2,Go,69
35,37,Optimist,70,3,Stay,69
35,38,Optimist,65,3,Stay,69
35,39,Optimist,72,3,Stay,69
35,40,Average,60,2,Go,69
35,41,Pessimist,67,3,Go,69
35,42,Optimist,67,3,Stay,69
35,43,Average,62,2,Go,69
35,44,Pessimist,74,3,Go,69
35,45,Pessimist,72,3,Go,69
35,46,Optimist,68,3,Stay,69
35,47,Pessimist,66,3,Go,69
35,48,Average,75,2,Go,69
35,49,Average,73,2,Go,69
35,50,Average,73,2,Go,69
35,51,Pessimist,73,3,Go,69
35,52,Average,72,2,Go,69
35,53,Average,61,2,Go,69
35,54,Pessimist,63,3,Stay,69
35,55,Optimist,70,3,Stay,69
35,56,Optimist,60,3,Go,69
35,57,Optimist,66,3,Stay,69
35,58,Average,61,2,Go,69
35,59,Average,60,2,Go,69
35,60,Average,70,2,Go,69
35,61,Average,72,2,Go,69
35,62,Pessimist,68,3,Go,69
35,63,Optimist,61,3,Go,69
35,64,Average,66,2,Go,69
35,65,Pessimist,71,3,Go,69
35,66,Pessimist,62,3,Stay,69
35,67,Optimist,60,3,Go,69
35,68,Optimist,61,3,Go,69
35,69,Average,66,2,Go,69
35,70,Optimist,71,3,Stay,69
35,71,Average,72,2,Go,69
35,72,Optimist,69,3,Stay,69
35,73,Optimist,74,3,Stay,69
35,74,Average,72,2,Go,69
35,75,Average,70,2,Go,69
35,76,Optimist,62,3,Go,69
35,77,Optimist,63,3,Go,69
35,78,Pessimist,74,3,Go,69
35,79,Average,73,2,Go,69
35,80,Pessimist,60,3,Stay,69
35,81,Average,62,2,Go,69
35,82,Optimist,68,3,Stay,69
35,83,Optimist,60,3,Go,69
35,84,Average,60,2,Go,69
35,85,Average,66,2,Go,69
35,86,Average,71,2,Go,69
35,87,Optimist,75,3,Stay,69
35,88,Optimist,68,3,Stay,69
35,89,Optimist,68,3,Stay,69
35,90,Pessimist,67,3,Go,69
35,91,Pessimist,72,3,Go,69
35,92,Average,72,2,Go,69
35,93,Pessimist,63,3,Stay,69
35,94,Pessimist,63,3,Stay,69
35,95,Average,69,2,Go,69
35,96,Pessimist,71,3,Go,69
35,97,Average,65,2,Go,69
35,98,Average,64,2,Go,69
35,99,Pessimist,62,3,Stay,69
36,0,Average,61,2,Stay,28
36,1,Average,66,2,Stay,28
36,2,Optimist,71,3,Stay,28
36,3,Pessimist,72,3,Go,28
36,4,Pessimist,63,3,Stay,28
36,5,Average,62,2,Stay,28
36,6,Average,61,2,Stay,28
36,7,Optimist,66,3,Stay,28
36,8,Average,60,2,Stay,28
36,9,Pessimist,66,3,Go,28
36,10,Optimist,68,3,Stay,28
36,11,Pessimist,73,3,Go,28
36,12,Pessimist,65,3,Go,28
36,13,Pessimist,64,3,Stay,28
36,14,Average,74,2,Stay,28
36,15,Pessimist,69,3,Go,28
36,16,Optimist,67,3,Stay,28
36,17,Average,63,2,Stay,28
36,18,Optimist,63,3,Go,28
36,19,Average,68,2,Stay,28
36,20,Pessimist,63,3,Stay,28
36,21,Pessimist,68,3,Go,28
36,22,Average,64,2,Stay,28
36,23,Average,73,2,Stay,28
36,24,Pessimist,75,3,Go,28
36,25,Pessimist,67,3,Go,28
36,26,Optimist,75,3,Stay,28
36,27,Optimist,67,3,Stay,28
36,28,Pessimist,61,3,Stay,28
36,29,Average,74,2,Stay,28
36,30,Pessimist,63,3,Stay,28
36,31,Pessimist,66,3,Go,28
36,32,Average,64,2,Stay,28
36,33,Average,73,2,Stay,28
36,34,Average,69,2,Stay,28
36,35,Average,61,2,Stay,28
36,36,Average,71,2,Stay,28
36,37,Optimist,70,3,Stay,28
36,38,Optimist,65,3,Stay,28
36,39,Optimist,72,3,Stay,28
36,40,Average,60,2,Stay,28
36,41,Pessimist,67,3,Go,28
36,42,Optimist,67,3,Stay,28
36,43,Average,62,2,Stay,28
36,44,Pessimist,74,3,Go,28
36,45,Pessimist,72,3,Go,28
36,46,Optimist,68,3,Stay,28
36,47,Pessimist,66,3,Go,28
36,48,Average,75,2,Stay,28
36,49,Average,73,2,Stay,28
36,50,Average,73,2,Stay,28
36,51,Pessimist,73,3,Go,28
36,52,Average,72,2,Stay,28
36,53,Average,61,2,Stay,28
36,54,Pessimist,63,3,Stay,28
36,55,Optimist,70,3,Stay,28
36,56,Optimist,60,3,Go,28
36,57,Optimist,66,3,Stay,28
36,58,Average,61,2,Stay,28
36,59,Average,60,2,Stay,28
36,60,Average,70,2,Stay,28
36,61,Average,72,2,Stay,28
36,62,Pessimist,68,3,Go,28
36,63,Optimist,61,3,Go,28
36,64,Average,66,2,Stay,28
36,65,Pessimist,71,3,Go,28
36,66,Pessimist,62,3,Stay,28
36,67,Optimist,60,3,Go,28
36,68,Optimist,61,3,Go,28
36,69,Average,66,2,Stay,28
36,70,Optimist,71,3,Stay,28
36,71,Average,72,2,Stay,28
36,72,Optimist,69,3,Stay,28
36,73,Optimist,74,3,Stay,28
36,74,Average,72,2,Stay,28
36,75,Average,70,2,Stay,28
36,76,Optimist,62,3,Go,28
36,77,Optimist,63,3,Go,28
36,78,Pessimist,74,3,Go,28
36,79,Average,73,2,Stay,28
36,80,Pessimist,60,3,Stay,28
36,81,Average,62,2,Stay,28
36,82,Optimist,68,3,Stay,28
36,83,Optimist,60,3,Go,28
36,84,Average,60,2,Stay,28
36,85,Average,66,2,Stay,28
36,86,Average,71,2,Stay,28
36,87,Optimist,75,3,Stay,28
36,88,Optimist,68,3,Stay,28
36,89,Optimist,68,3,Stay,28
36,90,Pessimist,67,3,Go,28
36,91,Pessimist,72,3,Go,28
36,92,Average,72,2,Stay,28
36,93,Pessimist,63,3,Stay,28
36,94,Pessimist,63,3,Stay,28
36,95,Average,69,2,Stay,28
36,96,Pessimist,71,3,Go,28
36,97,Average,65,2,Stay,28
36,98,Average,64,2,Stay,28
36,99,Pessimist,62,3,Stay,28
37,0,Average,61,2,Go,69
37,1,Average,66,2,Go,69
37,2,Optimist,71,3,Stay,69
37,3,Pessimist,72,3,Go,69
37,4,Pessimist,63,3,Stay,69
37,5,Average,62,2,Go,69
37,6,Average,61,2,Go,69
37,7,Optimist,66,3,Stay,69
37,8,Average,60,2,Go,69
37,9,Pessimist,66,3,Go,69
37,10,Optimist,68,3,Stay,69
37,11,Pessimist,73,3,Go,69
37,12,Pessimist,65,3,Go,69
37,13,Pessimist,64,3,Stay,69
37,14,Average,74,2,Go,69
37,15,Pessimist,69,3,Go,69
37,16,Optimist,67,3,Stay,69
37,17,Average,63,2,Go,69
37,18,Optimist,63,3,Go,69
37,19,Average,68,2,Go,69
37,20,Pessimist,63,3,Stay,69
37,21,Pessimist,68,3,Go,69
37,22,Average,64,2,Go,69
37,23,Average,73,2,Go,69
37,24,Pessimist,75,3,Go,69
37,25,Pessimist,67,3,Go,69
37,26,Optimist,75,3,Stay,69
37,27,Optimist,67,3,Stay,69
37,28,Pessimist,61,3,Stay,69
37,29,Average,74,2,Go,69
37,30,Pessimist,63,3,Stay,69
37,31,Pessimist,66,3,Go,69
37,32,Average,64,2,Go,69
37,33,Average,73,2,Go,69
37,34,Average,69,2,Go,69
37,35,Average,61,2,Go,69
37,36,Average,71,2,Go,69
37,37,Optimist,70,3,Stay,69
37,38,Optimist,65,3,Stay,69
37,39,Optimist,72,3,Stay,69
37,40,Average,60,2,Go,69
37,41,Pessimist,67,3,Go,69
37,42,Optimist,67,3,Stay,69
37,43,Average,62,2,Go,69
37,44,Pessimist,74,3,Go,69
37,45,Pessimist,72,3,Go,69
37,46,Optimist,68,3,Stay,69
37,47,Pessimist,66,3,Go,69
37,48,Average,75,2,Go,69
37,49,Average,73,2,Go,69
37,50,Average,73,2,Go,69
37,51,Pessimist,73,3,Go,69
37,52,Average,72,2,Go,69
37,53,Average,61,2,Go,69
37,54,Pessimist,63,3,Stay,69
37,55,Optimist,70,3,Stay,69
37,56,Optimist,60,3,Go,69
37,57,Optimist,66,3,Stay,69
37,58,Average,61,2,Go,69
37,59,Average,60,2,Go,69
37,60,Average,70,2,Go,69
37,61,Average,72,2,Go,69
37,62,Pessimist,68,3,Go,69
37,63,Optimist,61,3,Go,69
37,64,Average,66,2,Go,69
37,65,Pessimist,71,3,Go,69
37,66,Pessimist,62,3,Stay,69
37,67,Optimist,60,3,Go,69
37,68,Optimist,61,3,Go,69
37,69,Average,66,2,Go,69
37,70,Optimist,71,3,Stay,69
37,71,Average,72,2,Go,69
37,72,Optimist,69,3,Stay,69
37,73,Optimist,74,3,Stay,69
37,74,Average,72,2,Go,69
37,75,Average,70,2,Go,69
37,76,Optimist,62,3,Go,69
37,77,Optimist,63,3,Go,69
37,78,Pessimist,74,3,Go,69
37,79,Average,73,2,Go,69
37,80,Pessimist,60,3,Stay,69
37,81,Average,62,2,Go,69
37,82,Optimist,68,3,Stay,69
37,83,Optimist,60,3,Go,69
37,84,Average,60,2,Go,69
37,85,Average,66,2,Go,69
37,86,Average,71,2,Go,69
37,87,Optimist,75,3,Stay,69
37,88,Optimist,68,3,Stay,69
37,89,Optimist,68,3,Stay,69
37,90,Pessimist,67,3,Go,69
37,91,Pessimist,72,3,Go,69
37,92,Average,72,2,Go,69
37,93,Pessimist,63,3,Stay,69
37,94,Pessimist,63,3,Stay,69
37,95,Average,69,2,Go,69
37,96,Pessimist,71,3,Go,69
37,97,Average,65,2,Go,69
37,98,Average,64,2,Go,69
37,99,Pessimist,62,3,Stay,69
38,0,Average,61,2,Go,69
38,1,Average,66,2,Go,69
38,2,Optimist,71,3,Stay,69
38,3,Pessimist,72,3,Go,69
38,4,Pessimist,63,3,Stay,69
38,5,Average,62,2,Go,69
38,6,Average,61,2,Go,69
38,7,Optimist,66,3,Stay,69
38,8,Average,60,2,Go,69
38,9,Pessimist,66,3,Go,69
38,10,Optimist,68,3,Stay,69
38,11,Pessimist,73,3,Go,69
38,12,Pessimist,65,3,Go,69
38,13,Pessimist,64,3,Stay,69
38,14,Average,74,2,Go,69
38,15,Pessimist,69,3,Go,69
38,16,Optimist,67,3,Stay,69
38,17,Average,63,2,Go,69
38,18,Optimist,63,3,Go,69
38,19,Average,68,2,Go,69
38,20,Pessimist,63,3,Stay,69
38,21,Pessimist,68,3,Go,69
38,22,Average,64,2,Go,69
38,23,Average,73,2,Go,69
38,24,Pessimist,75,3,Go,69
38,25,Pessimist,67,3,Go,69
38,26,Optimist,75,3,Stay,69
38,27,Optimist,67,3,Stay,69
38,28,Pessimist,61,3,Stay,69
38,29,Average,74,2,Go,69
38,30,Pessimist,63,3,Stay,69
38,31,Pessimist,66,3,Go,69
38,32,Average,64,2,Go,69
38,33,Average,73,2,Go,69
38,34,Average,69,2,Go,69
38,35,Average,61,2,Go,69
38,36,Average,71,2,Go,69
38,37,Optimist,70,3,Stay,69
38,38,Optimist,65,3,Stay,69
38,39,Optimist,72,3,Stay,69
38,40,Average,60,2,Go,69
38,41,Pessimist,67,3,Go,69
38,42,Optimist,67,3,Stay,69
38,43,Average,62,2,Go,69
38,44,Pessimist,74,3,Go,69
38,45,Pessimist,72,3,Go,69
38,46,Optimist,68,3,Stay,69
38,47,Pessimist,66,3,Go,69
38,48,Average,75,2,Go,69
38,49,Average,73,2,Go,69
38,50,Average,73,2,Go,69
38,51,Pessimist,73,3,Go,69
38,52,Average,72,2,Go,69
38,53,Average,61,2,Go,69
38,54,Pessimist,63,3,Stay,69
38,55,Optimist,70,3,Stay,69
38,56,Optimist,60,3,Go,69
38,57,Optimist,66,3,Stay,69
38,58,Average,61,2,Go,69
38,59,Average,60,2,Go,69
38,60,Average,70,2,Go,69
38,61,Average,72,2,Go,69
38,62,Pessimist,68,3,Go,69
38,63,Optimist,61,3,Go,69
38,64,Average,66,2,Go,69
38,65,Pessimist,71,3,Go,69
38,66,Pessimist,62,3,Stay,69
38,67,Optimist,60,3,Go,69
38,68,Optimist,61,3,Go,69
38,69,Average,66,2,Go,69
38,70,Optimist,71,3,Stay,69
38,71,Average,72,2,Go,69
38,72,Optimist,69,3,Stay,69
38,73,Optimist,74,3,Stay,69
38,74,Average,72,2,Go,69
38,75,Average,70,2,Go,69
38,76,Optimist,62,3,Go,69
38,77,Optimist,63,3,Go,69
38,78,Pessimist,74,3,Go,69
38,79,Average,73,2,Go,69
38,80,Pessimist,60,3,Stay,69
38,81,Average,62,2,Go,69
38,82,Optimist,68,3,Stay,69
38,83,Optimist,60,3,Go,69
38,84,Average,60,2,Go,69
38,85,Average,66,2,Go,69
38,86,Average,71,2,Go,69
38,87,Optimist,75,3,Stay,69
38,88,Optimist,68,3,Stay,69
38,89,Optimist,68,3,Stay,69
38,90,Pessimist,67,3,Go,69
38,91,Pessimist,72,3,Go,69
38,92,Average,72,2,Go,69
38,93,Pessimist,63,3,Stay,69
38,94,Pessimist,63,3,Stay,69
38,95,Average,69,2,Go,69
38,96,Pessimist,71,3,Go,69
38,97,Average,65,2,Go,69
38,98,Average,64,2,Go,69
38,99,Pessimist,62,3,Stay,69
39,0,Average,61,2,Stay,28
39,1,Average,66,2,Stay,28
39,2,Optimist,71,3,Stay,28
39,3,Pessimist,72,3,Go,28
39,4,Pessimist,63,3,Stay,28
39,5,Average,62,2,Stay,28
39,6,Average,61,2,Stay,28
39,7,Optimist,66,3,Stay,28
39,8,Average,60,2,Stay,28
39,9,Pessimist,66,3,Go,28
39,10,Optimist,68,3,Stay,28
39,11,Pessimist,73,3,Go,28
39,12,Pessimist,65,3,Go,28
39,13,Pessimist,64,3,Stay,28
39,14,Average,74,2,Stay,28
39,15,Pessimist,69,3,Go,28
39,16,Optimist,67,3,Stay,28
39,17,Average,63,2,Stay,28
39,18,Optimist,63,3,Go,28
39,19,Average,68,2,Stay,28
39,20,Pessimist,63,3,Stay,28
39,21,Pessimist,68,3,Go,28
39,22,Average,64,2,Stay,28
39,23,Average,73,2,Stay,28
39,24,Pessimist,75,3,Go,28
39,25,Pessimist,67,3,Go,28
39,26,Optimist,75,3,Stay,28
39,27,Optimist,67,3,Stay,28
39,28,Pessimist,61,3,Stay,28
39,29,Average,74,2,Stay,28
39,30,Pessimist,63,3,Stay,28
39,31,Pessimist,66,3,Go,28
39,32,Average,64,2,Stay,28
39,33,Average,73,2,Stay,28
39,34,Average,69,2,Stay,28
39,35,Average,61,2,Stay,28
39,36,Average,71,2,Stay,28
39,37,Optimist,70,3,Stay,28
39,38,Optimist,65,3,Stay,28
39,39,Optimist,72,3,Stay,28
39,40,Average,60,2,Stay,28
39,41,Pessimist,67,3,Go,28
39,42,Optimist,67,3,Stay,28
39,43,Average,62,2,Stay,28
39,44,Pessimist,74,3,Go,28
39,45,Pessimist,72,3,Go,28
39,46,Optimist,68,3,Stay,28
39,47,Pessimist,66,3,Go,28
39,48,Average,75,2,Stay,28
39,49,Average,73,2,Stay,28
39,50,Average,73,2,Stay,28
39,51,Pessimist,73,3,Go,28
39,52,Average,72,2,Stay,28
39,53,Average,61,2,Stay,28
39,54,Pessimist,63,3,Stay,28
39,55,Optimist,70,3,Stay,28
39,56,Optimist,60,3,Go,28
39,57,Optimist,66,3,Stay,28
39,58,Average,61,2,Stay,28
39,59,Average,60,2,Stay,28
39,60,Average,70,2,Stay,28
39,61,Average,72,2,Stay,28
39,62,Pessimist,68,3,Go,28
39,63,Optimist,61,3,Go,28
39,64,Average,66,2,Stay,28
39,65,Pessimist,71,3,Go,28
39,66,Pessimist,62,3,Stay,28
39,67,Optimist,60,3,Go,28
39,68,Optimist,61,3,Go,28
39,69,Average,66,2,Stay,28
39,70,Optimist,71,3,Stay,28
39,71,Average,72,2,Stay,28
39,72,Optimist,69,3,Stay,28
39,73,Optimist,74,3,Stay,28
39,74,Average,72,2,Stay,28
39,75,Average,70,2,Stay,28
39,76,Optimist,62,3,Go,28
39,77,Optimist,63,3,Go,28
